Image_ID,Item_ID,Question,Answer,Image_Path
718vqAD4RWL,B0853X6DKD,What is the design printed on this phone case?,Butterflies,37/37f870bc.jpg
81L4iacmoaL,B00M3E2BC6,Are these diapers size 2?,Yes,27/273f8551.jpg
91zZKUwn1LL,B073NZWZLS,Is the frame white?,Yes,b6/b6923373.jpg
61tulNYyY5L,B084X72GVL,What is the color of the UMI facial steamer?,White,16/16872fd0.jpg
712ngRWlDGL,B015FWUD68,What is the metal of the ring?,Silver,e6/e6fb223f.jpg
81Pi1TtZiPL,B07TC4ZFVQ,Is this case 3D printed?,Yes,8b/8bf476cc.jpg
81GoM0JR3WL,B074J6TR6R,Is this orange juice not from concentrate?,Yes,10/1042d519.jpg
61J8vyAV4fL,B00Q4O1WJY,Is this a dual USB wall charger?,Yes,6b/6b121a2e.jpg
71KK+z8x89L,B06XD2H2J5,Are these shoes made of suede?,Yes,bf/bf29bfe3.jpg
61H0Nk9zrVL,B08285WGD4,What is the color of the tape dispenser?,White,12/121e3440.jpg
71V4qi7AwQL,B07XYMTY4K,What is the number of shelves?,Two,18/18838650.jpg
71M7ttsOJCL,B07T268LD5,Is this case compatible with a Samsung Galaxy S4 Mini?,Yes,1f/1f4c38d4.jpg
81m-Eb-VljL,B075Z2ZVJ6,Are these loafers slip-on?,Yes,4f/4f749733.jpg
81ne3WaR5JL,B081HKBNTM,What is the material of the FIND. Flynn Chelsea boots?,Suede,81/81980604.jpg
71z9eURjG8L,B07TH383CL,Is this case compatible with the LG X Power?,Yes,49/49b1b22b.jpg
61fKwykt6WL,B081HMJRHB,What is the phone case design?,Floral,d8/d89025e7.jpg
71VklQPmi1L,B07BHR9TM9,Is this grilling tool set made of stainless steel?,Yes,90/90075577.jpg
A1XSeEvQRGL,B077BWKH32,What is the pillow's primary color?,Green,d0/d0575ee3.jpg
61vyOckadoL,B07MHYBV9B,"What is the heel height of the Tilly boots, in inches?",3.5,bd/bd5748ba.jpg
81tYE8NdpML,B07TG3J1WK,Is this a slim case?,Yes,49/49b1b22b.jpg
8148bp-Yn5L,B07TC5JF24,Is this case hard?,Yes,66/66f3a68c.jpg
61xR2xnMWvL,B01MR892ED,Is this a single cabinet handle?,No,3c/3c2f7574.jpg
810W2Z6pD-L,B07TG4M9W1,Is this case compatible with a Samsung Galaxy J3 Pro?,Yes,49/49b1b22b.jpg
81X5HX+7uWL,B074MFY4C2,Are these Vitamin D3 tablets chewable?,No,97/977b6163.jpg
71Hz4d5OPmL,B08541R5ZQ,What is the phone case's primary material?,Silicon,85/85192c70.jpg
61Iu6Qz8DQL,B07TGZWMYL,Is this case compatible with the HTC One M8?,Yes,55/558243a7.jpg
719En2++SnL,B082MV25XQ,What is the heel type of these shoes?,Kitten,bc/bc789db4.jpg
71yjk4M3ZPL,B07T267QC6,Is this case hard?,Yes,b6/b6927f11.jpg
51O8aM+mBML,B079L6LY25,What is the grab bar's material?,Stainless steel,ac/ac0af542.jpg
61+woWTqkwL,B0853WCF9J,What is the phone case's primary material?,Silicone,85/85192c70.jpg
71jlnNZ1pzL,B0813ZVFXD,What is the finish of this cast iron Dutch oven?,Matte,b5/b5540158.jpg
81oU87FsJRL,B07FPVZR4Q,How many covers are included?,Four,cb/cb823a92.jpg
615WQHXq8xL,B07TC5F6HQ,Is this case slim?,Yes,49/49b1b22b.jpg
71Y4DUsGN4L,B07T3TZ76J,Are these DVDs 16x writable?,Yes,0c/0cc3210e.jpg
718Bsib1LfL,B07TF1F22V,Is this case slim?,Yes,66/66f3a68c.jpg
71YIVS7hNCL,B07XGW4G72,What is the color of the loafers?,Black,6b/6b8ad67b.jpg
51E05X8GheL,B01M642Q91,Is assembly required?,Yes,e2/e29f0f4e.jpg
A1DyjPnZrwL,B07B4SMR2G,Is this rug hand-woven?,Yes,c3/c304d42a.jpg
81rtrkBNt6L,B07TC5TPFJ,Is this case compatible with the Lenovo ZUK Z1?,Yes,49/49b1b22b.jpg
A11iXjPIJxL,B00MHUZMO0,Is this fitted sheet made of 100% cotton?,No,75/751e9460.jpg
71-fXlJgO6L,B076RJJHZB,What is the material of the sandal?,Velvet,54/546fefd5.jpg
81Xh+yZvD1L,B072ZLCB3M,Is assembly required?,Yes,39/3929250e.jpg
81g2XoE+hCL,B07QTKCTQ6,What is the number of drawers on this TV stand?,One,dc/dcfb50f7.jpg
61dWU0wvW2L,B081HJXG86,What is the primary dried fruit in this trail mix?,Cranberry,ba/ba85f5ea.jpg
51RDnqrVstL,B079QTSHFK,Are these unisex socks?,Yes,7c/7c7b201f.jpg
81O3Wqs2drL,B07TRWTQKQ,Is this case 3D printed?,Yes,b3/b3ed9cd9.jpg
81GLl3UAtLL,B07TBV4FK6,Is this phone case compatible with the Vivo V9 Pro?,Yes,66/66f3a68c.jpg
716x3Zj2A-L,B07DW5LBLG,What is the shape of the table's legs?,Cross,07/076313ae.jpg
71k5iUPFZkL,B076RPBGCW,Is this sandal made of leather?,Yes,a5/a5840553.jpg
7138FkeyezL,B07TG3HR25,Is this case compatible with the Micromax Canvas Sliver 5 Q450?,Yes,3e/3ee3970c.jpg
81jYbAaUKPL,B075X4PRNS,Is assembly required for this daybed?,Yes,24/244c82fd.jpg
812Pqgq+WZL,B07TJGTL14,Is this a UPS?,Yes,95/9515bc42.jpg
714Dl701gEL,B079V1WMBB,Is the outer material of this shoe leather?,No,60/602c6918.jpg
81JfRfFgboL,B07T1444MY,Is the case precisely cut for all ports and buttons?,Yes,66/66f3a68c.jpg
71uynqK8m1L,B071W6RGYG,Is this belt labeled XL?,Yes,85/85ae7d32.jpg
61NeVZBNgPL,B07GSDX955,What is the color of the light emitted by this product?,Amber,d6/d6c37d09.jpg
71B2KCmr5+L,B07TG4KYXX,Is this a slim case?,Yes,49/49b1b22b.jpg
71-8D6sTVYL,B07TH39LP2,Is this case slim?,Yes,6f/6f6886cf.jpg
81Av-UOrMRL,B07QPT7VPL,Is the chair adjustable?,Yes,68/684d65ae.jpg
71jlhc37uHL,B07TQH7YG6,Is this case 3D printed?,Yes,49/49b1b22b.jpg
71fDVRwXybL,B07TSYQ4LY,Is this case 3D printed?,Yes,49/49b1b22b.jpg
713v6EOq20L,B08547YS7K,What material is this phone case made of?,Silicone,2f/2f357c87.jpg
510RG50gWtL,B07HK8YHB7,What is the lamp's height in inches?,15,20/20209f48.jpg
81CE9nuJmIL,B07B89FSPZ,Is this a hat and mitten set?,Yes,92/9244c95d.jpg
71AybZ5C8bL,B0853XC2DH,What is the design of the phone case?,Wooden,d8/d87e51cf.jpg
818K8yquGAL,B07J2VY53W,Is assembly required?,No,ba/bafaec44.jpg
71In9G44ZPL,B073HGLVZJ,Are these vacuum bags compatible with a Bosch GL 50?,Yes,86/867140f0.jpg
71BqswnQHwL,B07T1619WW,Is this case slim?,Yes,66/66f3a68c.jpg
81bYyqyBRbL,B0792LX8P5,Is this antenna designed for outdoor use?,No,c8/c8fe0266.jpg
71KK+z8x89L,B06XD2H2J5,Are these shoes made of suede?,Yes,47/474786c9.jpg
61CL8pgrJSL,B0788FT982,Are the pearls on these sandals real?,No,2f/2f6f2bf9.jpg
A1oRrE6+4IL,B0835RCJX3,What is the primary material of the drawers in this organizer?,Fabric,d6/d6d1cb12.jpg
81T+eXuXvuL,B07CT6G9Z3,Does this TV stand have drawers?,Yes,74/7462f56d.jpg
61mZ+WX+N8L,B074VDJ7KZ,Is this peanut butter crunchy or smooth?,Crunchy,5b/5b0684a5.jpg
71SIqRAjp0L,B07T4PW8VC,Are these shoes made of genuine leather?,Yes,92/92d3bf45.jpg
81TqcenhArL,B0853WQ4N8,What is the design featured on this phone case?,Lion,85/85192c70.jpg
91FSEWsaEsL,B0757NMPNZ,Is the frame wood?,Yes,6f/6fe112ec.jpg
61ZM5Y5SwpL,B07TB5497R,Is this case compatible with the LeTV Le 2?,Yes,49/49b1b22b.jpg
81jYzv7KkML,B07T36TDJL,Is this phone case compatible with the Asus Zenfone Selfie ZD551KL?,Yes,49/49b1b22b.jpg
918Y9BFEbDL,B07B4GXNJY,What is the ottoman's primary color?,Dove,af/afba30f6.jpg
61AHcslGkiL,B07TC5JFJ9,Is the Eiffel Tower design printed directly onto the case?,Yes,66/66f3a68c.jpg
A1nszjKIQSL,B073NZPN4S,What is the style of this artwork?,Abstract,99/99b1186f.jpg
91-+7r6P6oL,B07BLFSL3B,What is the product's brand?,AmazonBasics,0f/0fa1d0e9.jpg
81HFx9T0CIL,B06XH49R2D,Does this shoe have a buckle closure?,Yes,17/17520e78.jpg
71nSXe5DCjL,B07T6GDGX2,Is it battery-powered?,Yes,85/851eb5e1.jpg
81aoOQVCIBL,B01ABXUNKW,Is the fry pan oven-safe?,No,34/349eebac.jpg
61ELS5TALTL,B071WP9GNF,What is the shape of the sunglasses?,Round,1f/1f78bc75.jpg
61ZqC9WYBtL,B07FQTRM81,What is the material of the sandal's insole?,Latex,32/328585ed.jpg
71IGlLDcBRL,B07BLFLFSV,What is the color of the case?,Blue,d0/d07aeaf2.jpg
71vyjhYIo+L,B01N3APCPF,Is this necklace sterling silver?,Yes,be/be08ae52.jpg
91l+JwqiCeL,B075X4QFK2,Is this settee assembled upon delivery?,Yes,bb/bb9f0802.jpg
71JyXyIWm5L,B07SZF3RGT,Is this case 3D printed?,Yes,66/66f3a68c.jpg
81-vglH8A1L,B0843B5WWM,What is the closure type of these sandals?,Hookandloop,8f/8f3ddc23.jpg
81TKU0wZGCL,B0716T5FW2,Is this a bagless vacuum cleaner?,No,ae/ae94cde3.jpg
91uypuaF5BL,B07PFCGT29,What is the flavor of this canned chicken?,Mild,ad/ad178234.jpg
91uFZ2A+KwL,B084W2DDSG,What is the upholstery color of the Stone & Beam Vivianne chair?,Hemp,25/258c464c.jpg
71CB3RmTVEL,B07FXKW36D,Is the kettle cordless?,Yes,14/1470c512.jpg
81fiT8LlToL,B0853WXZ9L,What is the design featured on this phone case?,Kitty,c7/c7e4bb54.jpg
914k4jJCNIL,B00UZ6LP4E,Is this bedding set machine washable?,Yes,23/23a6a543.jpg
71i6F39ac+L,B07895WRNR,Are these shoes made of leather?,Yes,ad/ad1aa3f1.jpg
81-cUSBwdwL,B07TG3N1PC,Is the case's stone pattern design printed directly onto the hard plastic?,Yes,66/66f3a68c.jpg
81hEchK+LHL,B072V89R8L,Is the heel height exactly 2.75 inches as described?,Yes,5b/5b425d2d.jpg
81ZDEHxRDKL,B07TBV3NY8,Is this a slim case?,Yes,ae/ae5222bb.jpg
61jjpyV69vL,B07255V34N,Are these boots made of leather?,No,86/86af4f26.jpg
71-FpiDjIML,B07TCWTRDK,Is this phone case compatible with a Nokia 6.1 Plus?,Yes,66/66f3a68c.jpg
91ZIp1MPQnL,B00MFQ4U9E,Is this hoodie zipped?,Yes,c8/c8734bb1.jpg
61YfJZ-u2qL,B081HMWBWT,What letter is prominently displayed on the case?,X,47/47f0c738.jpg
61wUGHV-YDL,B07Q8V4MLY,What deity is depicted on the phone case?,Krishna,e7/e74ea4f4.jpg
A1vohfMPqRL,B07D82H76L,What is the color of the safe?,Black,7c/7c1d083d.jpg
91elX+pDy4L,B07H29VL7Z,How many shelves does this greenhouse have?,Four,48/4882e627.jpg
71lBCEbYQSL,B07TG4MK7L,Is this a slim case?,Yes,66/66f3a68c.jpg
61CjW222laL,B07F1M9YBB,What is the pillow cover material?,Cotton,98/988103f5.jpg
811SYSEiPuL,B07QF91VH5,Is this light fixture hardwired?,Yes,14/144c8274.jpg
71+CSHebnKL,B079PCMQW9,What is the volume of this body wash?,18,7c/7c3b524d.jpg
61nwpq2pgHL,B07TBV6881,Is this case 3D printed?,Yes,b1/b1d65477.jpg
81aoOQVCIBL,B01ABXUNKW,Is the fry pan oven-safe?,No,ba/ba52de12.jpg
61RNbibyvOL,B083YFKSJ2,What is the design style of the planter?,Floral,43/4356ae45.jpg
71w1qLGIsVL,B07ZFRYZXM,What is the color of the Flavia ballet flats?,Black,a4/a452b875.jpg
91nRFt1adnL,B01N6WEEG1,Does this bootie have a zipper?,Yes,dc/dc43e3a0.jpg
71N6im3WutL,B07YD6VTBN,Are these dryer sheets scented?,No,99/998f2305.jpg
91O4qdlRq7L,B005CGKANE,Is this a sham?,Yes,b1/b15cffc4.jpg
71idapSZQ4L,B07TF1CCZ5,Is this case slim?,Yes,4c/4c47b9b7.jpg
71ydmyjJf-L,B0753M8VJC,Is this ring size 5?,Yes,4b/4bd1c9fe.jpg
61CL8pgrJSL,B0788FT982,What is the sandal's heel type?,Flat,a0/a06b3e80.jpg
81vAQzCgYcL,B07TF1DW38,Is the Motorola logo visible through the case's cutout?,Yes,ae/ae97bee7.jpg
71a51Im2KjL,B07TG4KZ66,Is this case compatible with a Samsung Galaxy A8 (2016)?,Yes,00/0073b291.jpg
51kui+JX-fL,B01JG8EIY0,What is the bed size?,Queen,5b/5bdf8447.jpg
815v2OXwqkL,B07TH2ZGB9,Is this case 3D printed?,Yes,81/81af5e5d.jpg
71xS1-nuRIL,B07TG4XC32,Is the case design exactly as shown in the product image?,Yes,66/66f3a68c.jpg
7182iCmbeAL,B079KNV7F6,What is the count of briefs included?,96,59/598e3a2d.jpg
51aHe07TufL,B0152W544C,Is the case compatible with an iPhone 6?,Yes,48/4848edb0.jpg
81HkYxgxifL,B07VVBRTS8,What is the color of the pencil cup?,Black,42/42774306.jpg
81QGQvHZNJL,B07C517XDC,Are these photo frames wall-mountable?,Yes,8d/8dcbcc21.jpg
61ZHI7dzQuL,B07TBV51S6,Is this case hard?,Yes,8f/8f73a967.jpg
61ax5CulfOL,B01MYEYBHI,Is the bow on these flats removable?,No,7f/7f24b864.jpg
9178DoMRQQL,B07ZDFG8QL,What is the color of the knee pads?,Black,61/616190ad.jpg
71vVbXl8lzL,B07H2YN6D9,What is the material of the containers?,Glass,1b/1b473123.jpg
71a0NqutD-L,B07T8Q1KMV,Is this phone case compatible with a Xiaomi Redmi 3S Prime?,Yes,66/66f3a68c.jpg
716JJvWNqVL,B07TRVMDYX,Is this case 3D printed?,Yes,49/49b1b22b.jpg
71yoVGfcElL,B07QWTXQSB,What is the weight of this WAG dog food?,4,6e/6e420c44.jpg
71UkZlcSXIL,B07FWNJTNZ,What is the count of buns in this package?,Eight,da/da904dee.jpg
71ARUU3CVXL,B00UYGOKUQ,Is this necklace made of sterling silver?,Yes,22/2280e6c1.jpg
61HdIQRwYgL,B074MH1W94,Is this supplement lemon flavored?,Yes,5c/5c01b0a2.jpg
611Z3SWX3nL,B07C81V4QC,Is the fruit infuser basket dishwasher safe?,No,06/0637185e.jpg
81sFZyHGI-L,B081ZGRL6C,What is the gazebo's canopy color?,Green,25/253d92ab.jpg
71Vt+FTBOxL,B07JGMW8DL,What is the color of the desk?,White,e7/e7d3824c.jpg
91V7mTcSQEL,B07VTQ6F6W,Is this product a single map?,No,76/765bd417.jpg
71nT09Mus7L,B01ND450P7,What is the color of the shoes?,Black,8d/8d147d21.jpg
81g--jPQr6L,B07H37JG4G,What is the net weight of this product?,1kg,9d/9dc02ef5.jpg
61emzBCeBzL,B082KNYKZB,What is the hat's brim style?,Wide,91/91608230.jpg
81JUeC3wJ-L,B00U24CSZO,Is this ring size 8?,Yes,28/2890e7cd.jpg
71ePHMmOpUL,B07TF1F32Q,Is this case hard?,Yes,49/49b1b22b.jpg
81285Ar7DqL,B075YV7TTW,Is assembly required?,No,53/53b5c92e.jpg
71URidPGXIL,B0746MWPFT,What is the color of the boots?,Navy,34/34214ac5.jpg
71En5-Z0nAL,B07T9TMMBT,Is the case's design precisely aligned with the Vivo Y21L's buttons and ports?,Yes,66/66f3a68c.jpg
71-eMu0gN+L,B01MZF9541,What is the material of the sandals?,Suede,2c/2c0416de.jpg
7104L+62P2L,B07TRFV2V5,Is this case 3D printed?,Yes,66/66f3a68c.jpg
71BreB7y3KL,B081FGFJYC,What is the pattern on the storage box?,Chevron,44/44aafd64.jpg
61WhE05+ZJL,B0853X4SJL,What is the design featured on this phone case?,Heart,d8/d89025e7.jpg
71-3ES575bL,B07TH3G1DH,Is this case hard or soft?,Hard,77/775e5732.jpg
81kC6He5i9L,B07T9TM262,Is the Apple logo visible through the case?,Yes,e3/e3788792.jpg
71oiQGHY9UL,B07TF1HZCN,Is this case slim?,Yes,49/49b1b22b.jpg
71dCr-Ay5CL,B071LDM8NL,What is the finish of this pendant light?,Black,bb/bb7c79ac.jpg
7120WANe16L,B081SW7YZJ,What is the material of these desert boots?,Suede,79/79817bc7.jpg
917bBNy0GKL,B07HGKZFG3,What is the ottoman's color?,Blue,29/29f3a76b.jpg
71f+rYSGUoL,B072Y1HBSC,Are these boots made of velvet?,Yes,97/97fd6810.jpg
817-R3GwBJL,B07TCWSXHQ,Is the case's design precisely aligned with all buttons and ports?,Yes,6a/6ab83505.jpg
71ssGqKZ8uL,B07TG4MK8H,Is this case slim?,Yes,66/66f3a68c.jpg
711rsXcCFjL,B07H9YBMJG,What type of footwear is this?,Sandal,d6/d6639b08.jpg
61HPjkfCAbL,B07TH32B79,Is this a slim case?,Yes,25/25078f26.jpg
31lWkH5uqlL,B002SSU31S,Is this a Canon CLI-8 compatible cartridge?,Yes,2d/2d6a3a38.jpg
91La7NDS1nL,B07M8KV66N,What is the brand of these packing cubes?,Eono,e7/e79a19e7.jpg
71+Z5-oyTOL,B07B1P28GK,Is the included dressing a vinaigrette?,Yes,25/251e5535.jpg
51uKWFrv29L,B07L3K54KG,What color is the cable?,Red,2c/2c8ad892.jpg
91w-2BkiouL,B073P1KFGS,Is this wall art ready to hang?,Yes,10/10e58a51.jpg
61+woWTqkwL,B0853WNCKH,What is the print design on the phone case?,Butterflies,85/85192c70.jpg
61-T8p4TbSL,B081HML6MB,What is the phone case's design style?,Whimsical,d8/d89025e7.jpg
81witFRk24L,B00MGSKHS4,Is this fitted sheet made from 100% cotton?,Yes,23/23e71693.jpg
51sxtY2h1+L,B07PP5PMHJ,What is the duvet cover's color?,Green,ad/ad0157fb.jpg
51pi4SlVI-L,B01LYTKVEO,Are these earrings real pearls?,Yes,db/db2c2313.jpg
71os5l0LYDL,B07TC5JF3S,Is this case compatible with the LeTV Le 2 phone?,Yes,2f/2f662c0d.jpg
71+MTCj4QxL,B07B1NTH99,"Is this a ""Power Pack""?",Yes,25/251e5535.jpg
71FUMWdajBL,B073PVPC41,What is the color of the charger?,Black,b7/b7d865d7.jpg
41G53jD0T-L,B01M8I8KMH,Is this hub compatible with USB 2.0?,Yes,5d/5d9e6229.jpg
81HFx9T0CIL,B06XH49R2D,Does this shoe have a buckle closure?,Yes,6a/6af359d1.jpg
81o74InDL7L,B075T4YRH3,Are these derby shoes made of genuine leather?,Yes,94/94747458.jpg
71rzNKH-DPL,B07THY2QG1,What is the weight of this hammer?,16,66/661cfea9.jpg
71VA5KNNIXL,B07TF1F838,Is this case compatible with a Nokia 6.1 Plus?,Yes,2d/2d68b6f3.jpg
91zd1kT+VbL,B074JPJ3JD,Is the inside zipper located at the ankle?,Yes,cb/cb893c3e.jpg
61Pc1zKxPCL,B07TCWSCBT,Is the cat image printed directly onto the case?,Yes,4c/4c6f6cbc.jpg
A1ggDzBwYTL,B06WRPK9GH,What is the primary material of the clutch body?,Leather,15/15f07ac8.jpg
613hFElstdL,B07XR2517T,What style of boot is this?,Chelsea,21/212fe6bd.jpg
61Zt8igNroL,B07M86V3HK,What is the color of the iPhone XR case?,Blue,70/70eb206e.jpg
71SXln0xUhL,B07TG4J5JF,Is the leaf pattern printed directly onto the case?,Yes,66/66f3a68c.jpg
71RB8g5fYVL,B00CF1LS94,What is the maximum load capacity of this tripod?,5kg,18/18374264.jpg
71WhvfOTb8L,B07TG4SN2L,Is this a slim case?,Yes,1b/1bd80089.jpg
812evjAVv1L,B06XG9V3J1,Are these loafers leather?,Yes,8c/8c2dae69.jpg
61i9Xny3LAL,B084BHW8HP,What is the primary design feature of this phone case?,Hearts,5e/5ec796ed.jpg
A1US2nV79mL,B07B4G5SY7,Is assembly required for this Rivet Cliff ottoman?,No,6d/6d46c6c3.jpg
61+woWTqkwL,B08543W6HP,What is the phone case's material?,Silicon,85/85192c70.jpg
61ZNKev5J3L,B074VDJ7KZ,Is this butter salted?,No,8b/8b79da3b.jpg
61NjBMIzJSL,B076HDPRL8,Are the Cairo sunglasses' frames made of plastic?,Yes,d6/d61d85c0.jpg
A1L1Pv2sKGL,B075X2X4SV,Is this ottoman made-to-order?,Yes,09/09228a1f.jpg
71-KWNZYgIL,B0853X6D7Z,What is the design of the phone case?,Floral,84/841d2dde.jpg
71LdNB0HDvL,B0812BNQ8H,What color are the shoes?,Beige,1a/1ac0f59c.jpg
71Pw8tNG31L,B08511J489,What is the case's primary material?,Plastic,5d/5ddeb103.jpg
61kNJ3sbJML,B078GJYQBX,Is the sandal's buckle adjustable?,Yes,82/828c8c9b.jpg
81I72oaZHDL,B07TC5V3QT,Is this case slim?,Yes,66/66f3a68c.jpg
81vFhqlqGsL,B07CM5NZRC,Is this keyboard compatible with my LG Smart TV?,No,34/34638ec0.jpg
A1XSeEvQRGL,B077BWKH32,Is the pillow cover zippered?,Yes,92/928844ea.jpg
81N46rfxXLL,B07N6WD591,Is this shoe non-marking?,Yes,83/83efa471.jpg
91RxVUl-raL,B07D3KWD8J,Is this stew vegan?,Yes,19/197f41d9.jpg
71qNVS3Gi2L,B0853X9VZW,What is the design printed on this phone case?,Moon,94/942282db.jpg
81W+ZiQWPhL,B07T1S139D,Is this comforter machine-washable?,Yes,a5/a51772f8.jpg
71AR2fWLERL,B0789FP5XL,Is the upper material of the Myrtle Gladiator sandal made from genuine leather?,Yes,ab/ab7a8af7.jpg
71OAqgfCojL,B07V126F2S,What is the number of tiers on this cart?,Three,5a/5a355fd6.jpg
71GZSf9CVjL,B06XN5CLTL,Are these shoes made of suede?,Yes,69/6984a845.jpg
71TLj2+Fb6L,B0853N8T7M,What is the upholstery material of the Rivet Rione chair?,Leather,37/37fb4b83.jpg
81-vrE2ChTL,B01N232Q8B,Are the fasteners on these boys' sneakers laces or Velcro?,Velcro,14/148d6d5e.jpg
716Q13YxXKL,B07TH38C4W,Is this case hard?,Yes,49/49b1b22b.jpg
81aoOQVCIBL,B01ABXUNKW,Is the fry pan oven-safe?,No,cc/cc1bbb60.jpg
61C9RvhgSZL,B07TG38J3N,Is this case hard?,Yes,56/56b08830.jpg
61e4qyIN7GL,B081HMLRVQ,What is the case's design style?,Teddy,78/787f3d19.jpg
91nRFt1adnL,B01N6WEEG1,Is the zipper on the inside or outside of the boot?,Inside,92/92ee2cd6.jpg
91kjptnlhUL,B07B4FZG8Y,What is the ottoman's color?,Spa,1d/1d247191.jpg
716-dvAIWeL,B01N7UG87T,What is the finish of this Amazon Basics wall plate?,Brass,13/13888ac8.jpg
81sKMC0mO1L,B07YX8FWWY,What is the bag's material?,Leather,c7/c7b6440f.jpg
819N1vWnaJL,B07H52NM2F,Is this a blanket?,Yes,43/435eefd1.jpg
71++z2b8RGL,B07VTCMYHB,What is the closure type of these shoes?,SlipOn,3c/3ca3b863.jpg
713JAUHSTTL,B07TD95DK9,"Is the Oppo Neo 7 case image a perfect, accurate representation of the product I will receive?",Yes,85/85291f8d.jpg
81ZLtVEyq3L,B074MFKSFV,Is this kettle corn bag resealable?,No,53/535839e8.jpg
71v06vMPYOL,B0732S5BBQ,What is the sole material of these boots?,EVA,22/22d80cf1.jpg
611XWWeyW4L,B0822Q3VZT,What is the material of the AmazonBasics clipboards?,Plastic,2b/2b28397a.jpg
51AbYbblgmL,B07WT2VGMX,Is this case compatible with the Samsung Galaxy S4?,Yes,47/47f0c738.jpg
71MnLqz1sAL,B0853WY693,What is the design style of the phone case?,Romantic,d8/d814f102.jpg
81kvKlB2VhL,B00M92NIKQ,Is this fitted sheet made of 100% polyester microfiber?,Yes,e4/e47f0f96.jpg
61c0XKYYkJL,B07TG41L9Q,Is the camera cutout precisely aligned with my Lenovo A7700's camera?,Yes,75/7599b69a.jpg
51ushmWHhjL,B083V9RQPN,What is the brand of this vitamin supplement?,Solimo,20/20533b83.jpg
81HpMQ+l41L,B07B4VSTF6,Are bulbs included?,Yes,1a/1a62f168.jpg
71hnRGHPSTL,B07Y5C5K3H,What color are the gloves?,Black,22/224337a2.jpg
81o6brl4PKL,B078FBX4HL,Is this boot made of leather?,No,08/083d132a.jpg
91JV9n6r0LL,B074MH432L,Does this set include both metric and SAE sizes?,Yes,bb/bbadbadf.jpg
71pvlHd1eDL,B07TG41LFR,Is this phone case compatible with a Samsung Z3?,Yes,66/66f3a68c.jpg
71h7A8YYIHL,B081FGSS2M,What is the pattern of the storage boxes?,Chevron,b0/b0a08795.jpg
91l+JwqiCeL,B075X4QFK2,Is this a loveseat?,Yes,bb/bb9f0802.jpg
81285Ar7DqL,B075YV7TTW,Is assembly required for this bar stool?,No,8d/8d468d58.jpg
716wYATssEL,B07T6NNKJ4,Is it electric?,Yes,5d/5dd92379.jpg
71jS2hGtUlL,B07TKL4QP7,What is the tablecloth's color?,Green,8a/8a56bada.jpg
71DjJCZPmkL,B0854FDH7S,What is the phone case's print style?,Quotes,43/43a19d83.jpg
71R-0Ry6MOL,B013R5TNPC,What is the blender's wattage?,300,7c/7c296a94.jpg
71psGciyWsL,B07TG4TSL2,Is this a slim case?,Yes,49/49b1b22b.jpg
81xc-Ld2wVL,B07XDQWFMX,What is the color of the sconce?,Black,c3/c3ec44b7.jpg
71DpcaHV8NL,B082PMWV2S,What is the upper material of this ballet flat?,Knit,8f/8fa048d3.jpg
811J43JZD6L,B071ZCLSX8,Are the laces on these trainers made of fabric?,Yes,80/80348829.jpg
81+WHdApklL,B079P882WG,Is this Solimo anticavity fluoride rinse alcohol-free?,Yes,20/20533b83.jpg
81J6qGaKvhL,B07YF9PVGS,What is the color of the shoe shown in the image?,Black,b4/b4f60ef2.jpg
81a3SjwVNLL,B07TH39M8G,Is this case slim?,Yes,1b/1b339ec0.jpg
A1Rvk-fHb+L,B073P5FLXP,Is the frame material wood?,Yes,31/31481990.jpg
71IENkIgqrL,B07TH3DNHB,Is this case 3D printed?,Yes,66/66f3a68c.jpg
71vKkdUsIJL,B07TC5HFPD,Is this case slim?,Yes,d1/d1efc25e.jpg
51E05X8GheL,B01M642Q91,Is assembly required?,Yes,61/615912d2.jpg
51aHe07TufL,B0152W544C,What is the iPhone model compatible with this case?,6,50/50774d1a.jpg
81yQPdUyB-L,B07TN8ZQ9V,Is this case 3D printed?,Yes,49/49b1b22b.jpg
91OxFptetVL,B071QWWPJY,Does this iPad case support auto wake/sleep?,Yes,41/41f6c84a.jpg
71X7P5sJPdL,B000S6MJ9Q,Are the cushions included with the chairs?,Yes,d3/d3f6c76c.jpg
71+10jifHML,B07T6V8HR4,Is this a slim case?,Yes,9c/9cd5ca68.jpg
71eCsEVpA7L,B07CMHRZS2,How many toothbrushes are included?,Four,51/51731605.jpg
913Rd4IIkIL,B06VTJJ67T,Is the bag's strap adjustable?,No,19/1994b6b3.jpg
71rVqLbVveL,B07TGZWN5S,Is the case design exactly as shown in the product image?,Yes,75/75a1c6f8.jpg
41JT6LQKLOL,B07DBJJ5QB,What is the lamp's style?,Table,6e/6e0ab06b.jpg
71Hkt93p6mL,B018FCZBMG,Is this music stand foldable?,Yes,bb/bb84c07b.jpg
91JV9n6r0LL,B074MH432L,Is the carrying case included with this socket set?,Yes,1f/1fed11db.jpg
811BKNx8HsL,B0736V2XSN,Are these knives dishwasher safe?,Yes,a5/a5859bd8.jpg
81xlGsnFiJL,B07TG4P73Q,Is this case compatible with the Micromax Canvas Pace 4G Q416?,Yes,49/49552b69.jpg
81iVlLZXNYL,B07TG3R5J8,Is this case hard?,Yes,90/904d6c7a.jpg
612W7cew27L,B07TF1DN49,Is this a slim case?,Yes,e6/e6ecedae.jpg
